2025-05-26 17:00:35,800 - INFO - Loaded mutations data: ../DataSet/train_muts_data.csv
2025-05-26 17:00:35,817 - INFO - Loaded 100 sequences from ../DataSet/genes.fasta
2025-05-26 17:00:35,830 - WARNING - Case 13f63218-0949-41e6-a661-c844414c45b5: Invalid mutation coordinates for gene TP53: start=7673728, end=7673728, seq_len=1182
2025-05-26 17:00:35,850 - WARNING - Case 05fbd98c-28bd-41bc-ae60-16ac0c16c723: Invalid mutation coordinates for gene MAP2K1: start=66487139, end=66487139, seq_len=1182
2025-05-26 17:00:35,850 - WARNING - Case 05fbd98c-28bd-41bc-ae60-16ac0c16c723: Invalid mutation coordinates for gene JAK1: start=64839693, end=64839693, seq_len=3465
2025-05-26 17:00:35,850 - WARNING - Case 05fbd98c-28bd-41bc-ae60-16ac0c16c723: Invalid mutation coordinates for gene JAK3: start=17831858, end=17831858, seq_len=3375
2025-05-26 17:00:35,850 - WARNING - Case 05fbd98c-28bd-41bc-ae60-16ac0c16c723: Invalid mutation coordinates for gene JAK3: start=17841540, end=17841540, seq_len=3375
2025-05-26 17:00:35,851 - WARNING - Case 05fbd98c-28bd-41bc-ae60-16ac0c16c723: Invalid mutation coordinates for gene ERBB3: start=56084047, end=56084047, seq_len=4029
2025-05-26 17:00:35,851 - WARNING - Case 05fbd98c-28bd-41bc-ae60-16ac0c16c723: Invalid mutation coordinates for gene ERBB3: start=56095154, end=56095154, seq_len=4029
2025-05-26 17:00:35,851 - WARNING - Case 05fbd98c-28bd-41bc-ae60-16ac0c16c723: Invalid mutation coordinates for gene ERBB4: start=211665359, end=211665359, seq_len=4050
2025-05-26 17:00:35,851 - WARNING - Case e16e9535-b20f-4c9a-8b5b-82df80c99448: Invalid mutation coordinates for gene TP53: start=7675098, end=7675098, seq_len=1182
2025-05-26 17:00:35,851 - WARNING - Case e16e9535-b20f-4c9a-8b5b-82df80c99448: Invalid mutation coordinates for gene KRAS: start=25225861, end=25225861, seq_len=684
2025-05-26 17:00:35,852 - WARNING - Case e16e9535-b20f-4c9a-8b5b-82df80c99448: Invalid mutation coordinates for gene BRCA2: start=32341274, end=32341277, seq_len=10257
2025-05-26 17:00:35,852 - WARNING - Case e16e9535-b20f-4c9a-8b5b-82df80c99448: Invalid mutation coordinates for gene BRCA2: start=32362449, end=32362449, seq_len=10257
2025-05-26 17:00:35,852 - WARNING - Case e16e9535-b20f-4c9a-8b5b-82df80c99448: Invalid mutation coordinates for gene ATM: start=108299544, end=108299544, seq_len=9171
2025-05-26 17:00:35,852 - WARNING - Case e16e9535-b20f-4c9a-8b5b-82df80c99448: Invalid mutation coordinates for gene CDKN2A: start=21974721, end=21974721, seq_len=555
2025-05-26 17:00:35,852 - WARNING - Case e16e9535-b20f-4c9a-8b5b-82df80c99448: Invalid mutation coordinates for gene FGFR3: start=1806139, end=1806139, seq_len=2436
2025-05-26 17:00:35,852 - WARNING - Case e16e9535-b20f-4c9a-8b5b-82df80c99448: Invalid mutation coordinates for gene MET: start=116740945, end=116740945, seq_len=4230
2025-05-26 17:00:35,853 - WARNING - Case e16e9535-b20f-4c9a-8b5b-82df80c99448: Invalid mutation coordinates for gene MET: start=116757685, end=116757685, seq_len=4230
2025-05-26 17:00:35,853 - WARNING - Case e16e9535-b20f-4c9a-8b5b-82df80c99448: Invalid mutation coordinates for gene SMARCB1: start=23791802, end=23791802, seq_len=1212
2025-05-26 17:00:35,853 - WARNING - Case e16e9535-b20f-4c9a-8b5b-82df80c99448: Invalid mutation coordinates for gene SMARCB1: start=23817057, end=23817057, seq_len=1212
2025-05-26 17:00:35,853 - WARNING - Case e16e9535-b20f-4c9a-8b5b-82df80c99448: Invalid mutation coordinates for gene CHEK2: start=28689072, end=28689072, seq_len=1791
2025-05-26 17:00:35,853 - WARNING - Case e16e9535-b20f-4c9a-8b5b-82df80c99448: Invalid mutation coordinates for gene DNMT3A: start=25246046, end=25246046, seq_len=2739
2025-05-26 17:00:35,854 - WARNING - Case e16e9535-b20f-4c9a-8b5b-82df80c99448: Invalid mutation coordinates for gene KMT2C: start=152235791, end=152235791, seq_len=14736
2025-05-26 17:00:35,854 - WARNING - Case e16e9535-b20f-4c9a-8b5b-82df80c99448: Invalid mutation coordinates for gene KMT2C: start=152248119, end=152248119, seq_len=14736
2025-05-26 17:00:35,854 - WARNING - Case e16e9535-b20f-4c9a-8b5b-82df80c99448: Invalid mutation coordinates for gene KMT2C: start=152273610, end=152273610, seq_len=14736
2025-05-26 17:00:35,854 - WARNING - Case e16e9535-b20f-4c9a-8b5b-82df80c99448: Invalid mutation coordinates for gene KMT2C: start=152273712, end=152273712, seq_len=14736
2025-05-26 17:00:35,855 - WARNING - Case e16e9535-b20f-4c9a-8b5b-82df80c99448: Invalid mutation coordinates for gene KMT2C: start=152273926, end=152273926, seq_len=14736
2025-05-26 17:00:35,855 - WARNING - Case e16e9535-b20f-4c9a-8b5b-82df80c99448: Invalid mutation coordinates for gene STAT3: start=42333650, end=42333650, seq_len=2313
2025-05-26 17:00:35,855 - WARNING - Case e16e9535-b20f-4c9a-8b5b-82df80c99448: Invalid mutation coordinates for gene MTOR: start=11199286, end=11199286, seq_len=7650
2025-05-26 17:00:35,855 - WARNING - Case e16e9535-b20f-4c9a-8b5b-82df80c99448: Invalid mutation coordinates for gene TSC1: start=132896601, end=132896603, seq_len=3495
2025-05-26 17:00:35,856 - WARNING - Case e16e9535-b20f-4c9a-8b5b-82df80c99448: Invalid mutation coordinates for gene ASXL1: start=32436883, end=32436883, seq_len=4887
2025-05-26 17:00:35,856 - WARNING - Case e16e9535-b20f-4c9a-8b5b-82df80c99448: Invalid mutation coordinates for gene ABL1: start=130884103, end=130884105, seq_len=3450
2025-05-26 17:00:35,856 - WARNING - Case e16e9535-b20f-4c9a-8b5b-82df80c99448: Invalid mutation coordinates for gene NTRK3: start=87929417, end=87929417, seq_len=2553
2025-05-26 17:00:35,856 - WARNING - Case e16e9535-b20f-4c9a-8b5b-82df80c99448: Invalid mutation coordinates for gene KEAP1: start=10499601, end=10499601, seq_len=1875
2025-05-26 17:00:35,856 - WARNING - Case e16e9535-b20f-4c9a-8b5b-82df80c99448: Invalid mutation coordinates for gene ERBB4: start=211704203, end=211704203, seq_len=4050
2025-05-26 17:00:35,856 - WARNING - Case 90f44998-3c05-44b2-9501-bbd0f43c5147: Invalid mutation coordinates for gene TP53: start=7675085, end=7675085, seq_len=1182
2025-05-26 17:00:35,857 - WARNING - Case 90f44998-3c05-44b2-9501-bbd0f43c5147: Invalid mutation coordinates for gene BRCA2: start=32340455, end=32340455, seq_len=10257
2025-05-26 17:00:35,857 - WARNING - Case 90f44998-3c05-44b2-9501-bbd0f43c5147: Invalid mutation coordinates for gene BRAF: start=140801569, end=140801569, seq_len=2424
2025-05-26 17:00:35,857 - WARNING - Case 90f44998-3c05-44b2-9501-bbd0f43c5147: Invalid mutation coordinates for gene NOTCH1: start=136507113, end=136507113, seq_len=7668
2025-05-26 17:00:35,857 - WARNING - Case 90f44998-3c05-44b2-9501-bbd0f43c5147: Invalid mutation coordinates for gene ALK: start=29296724, end=29296724, seq_len=4863
2025-05-26 17:00:35,857 - WARNING - Case 90f44998-3c05-44b2-9501-bbd0f43c5147: Invalid mutation coordinates for gene PDGFRA: start=54277845, end=54277845, seq_len=3345
2025-05-26 17:00:35,857 - WARNING - Case 90f44998-3c05-44b2-9501-bbd0f43c5147: Invalid mutation coordinates for gene MSH6: start=47791155, end=47791158, seq_len=4179
2025-05-26 17:00:35,857 - WARNING - Case 90f44998-3c05-44b2-9501-bbd0f43c5147: Invalid mutation coordinates for gene MSH6: start=47805619, end=47805619, seq_len=4179
2025-05-26 17:00:35,858 - WARNING - Case 90f44998-3c05-44b2-9501-bbd0f43c5147: Invalid mutation coordinates for gene PALB2: start=23622882, end=23622882, seq_len=3561
2025-05-26 17:00:35,858 - WARNING - Case 90f44998-3c05-44b2-9501-bbd0f43c5147: Invalid mutation coordinates for gene RET: start=43120162, end=43120162, seq_len=3345
2025-05-26 17:00:35,858 - WARNING - Case 90f44998-3c05-44b2-9501-bbd0f43c5147: Invalid mutation coordinates for gene KMT2C: start=152179917, end=152179918, seq_len=14736
2025-05-26 17:00:35,858 - WARNING - Case 90f44998-3c05-44b2-9501-bbd0f43c5147: Invalid mutation coordinates for gene KMT2C: start=152179918, end=152179918, seq_len=14736
2025-05-26 17:00:35,858 - WARNING - Case 90f44998-3c05-44b2-9501-bbd0f43c5147: Invalid mutation coordinates for gene KMT2C: start=152247975, end=152247975, seq_len=14736
2025-05-26 17:00:35,858 - WARNING - Case 90f44998-3c05-44b2-9501-bbd0f43c5147: Invalid mutation coordinates for gene KMT2C: start=152248130, end=152248130, seq_len=14736
2025-05-26 17:00:35,859 - WARNING - Case 90f44998-3c05-44b2-9501-bbd0f43c5147: Invalid mutation coordinates for gene KMT2C: start=152273610, end=152273610, seq_len=14736
2025-05-26 17:00:35,859 - WARNING - Case 90f44998-3c05-44b2-9501-bbd0f43c5147: Invalid mutation coordinates for gene TSC2: start=2060543, end=2060543, seq_len=5478
2025-05-26 17:00:35,859 - WARNING - Case 90f44998-3c05-44b2-9501-bbd0f43c5147: Invalid mutation coordinates for gene BAP1: start=52407871, end=52407871, seq_len=2259
2025-05-26 17:00:35,859 - WARNING - Case 90f44998-3c05-44b2-9501-bbd0f43c5147: Invalid mutation coordinates for gene ABL1: start=130884103, end=130884105, seq_len=3450
2025-05-26 17:00:35,859 - WARNING - Case 90f44998-3c05-44b2-9501-bbd0f43c5147: Invalid mutation coordinates for gene ROS1: start=117414461, end=117414461, seq_len=7074
2025-05-26 17:00:35,859 - WARNING - Case 90f44998-3c05-44b2-9501-bbd0f43c5147: Invalid mutation coordinates for gene FOXA1: start=37591290, end=37591290, seq_len=1419
2025-05-26 17:00:35,859 - WARNING - Case 90f44998-3c05-44b2-9501-bbd0f43c5147: Invalid mutation coordinates for gene ERBB4: start=211428376, end=211428376, seq_len=4050
2025-05-26 17:00:35,859 - WARNING - Case 547de7d8-c2f1-41d7-a0b4-cc6f39712301: Invalid mutation coordinates for gene TP53: start=7673535, end=7673535, seq_len=1182
2025-05-26 17:00:35,860 - WARNING - Case 547de7d8-c2f1-41d7-a0b4-cc6f39712301: Invalid mutation coordinates for gene TP53: start=7674217, end=7674217, seq_len=1182
2025-05-26 17:00:35,860 - WARNING - Case 547de7d8-c2f1-41d7-a0b4-cc6f39712301: Invalid mutation coordinates for gene TP53: start=7674229, end=7674229, seq_len=1182
2025-05-26 17:00:35,860 - WARNING - Case 547de7d8-c2f1-41d7-a0b4-cc6f39712301: Invalid mutation coordinates for gene EGFR: start=55161451, end=55161451, seq_len=3633
2025-05-26 17:00:35,860 - WARNING - Case 547de7d8-c2f1-41d7-a0b4-cc6f39712301: Invalid mutation coordinates for gene BRCA1: start=43063431, end=43063431, seq_len=5658
2025-05-26 17:00:35,860 - WARNING - Case 547de7d8-c2f1-41d7-a0b4-cc6f39712301: Invalid mutation coordinates for gene PIK3CA: start=179199989, end=179199989, seq_len=3207
2025-05-26 17:00:35,860 - WARNING - Case 547de7d8-c2f1-41d7-a0b4-cc6f39712301: Invalid mutation coordinates for gene APC: start=112840591, end=112840591, seq_len=8616
2025-05-26 17:00:35,861 - WARNING - Case 547de7d8-c2f1-41d7-a0b4-cc6f39712301: Invalid mutation coordinates for gene ATM: start=108299552, end=108299552, seq_len=9171
2025-05-26 17:00:35,861 - WARNING - Case 547de7d8-c2f1-41d7-a0b4-cc6f39712301: Invalid mutation coordinates for gene NOTCH1: start=136508341, end=136508341, seq_len=7668
2025-05-26 17:00:35,861 - WARNING - Case 547de7d8-c2f1-41d7-a0b4-cc6f39712301: Invalid mutation coordinates for gene ALK: start=29222431, end=29222431, seq_len=4863
2025-05-26 17:00:35,861 - WARNING - Case 547de7d8-c2f1-41d7-a0b4-cc6f39712301: Invalid mutation coordinates for gene FGFR1: start=38416086, end=38416086, seq_len=2562
2025-05-26 17:00:35,861 - WARNING - Case 547de7d8-c2f1-41d7-a0b4-cc6f39712301: Invalid mutation coordinates for gene FGFR1: start=38426390, end=38426390, seq_len=2562
